분할경주여부,마명,마번,기수번호,조교사번호,부담구분,출전번호,대상경주명,경주일자,경주거리,경주등급,출전마구분,경주번호,야간경마여부,순위,확정배당율(단승식),편성두수,마필등급,경주기록,출주두수,경주로상태,날씨,마체중,모마명,출생일,성별,소유자명,생산국,부마명,소재지
0,굿카보,45852,080576,70117.0,3,12,일반,20230225,1200,일반,일반,5,일반,12,7.4,12,5,77.2,12.0,건조,맑음,485.0,해피댄서,2020-03-30(6세),거,김지훈,한국,카우보이칼,서울경마공원
0,남산무적,43840,080562,70174.0,3,6,일반,20230225,1300,일반,육성심사합격마,6,일반,4,4.0,12,5,82.5,12.0,건조,맑음,469.0,스마트어트랙션,2019-02-27(7세),수,이기선,한국,메니피,서울경마공원
0,아르고리치,45921,080366,70164.0,3,7,일반,20230225,1300,일반,육성심사합격마,6,일반,2,4.0,12,5,82.0,12.0,건조,맑음,502.0,어너러리갤럽,2020-04-08(6세),수,우태율,한국,컬러즈플라잉,서울경마공원
0,글로벌보배,43713,080529,70085.0,3,4,일반,20230225,1200,일반,일반,8,일반,1,5.7,11,3,74.0,11.0,건조,맑음,435.0,이상화,2019-03-13(7세),수,장재형,한국,카우보이칼,서울경마공원
0,와일드삭스,44287,080438,70181.0,3,8,일반,20230225,1200,일반,일반,8,일반,2,5.7,11,3,74.2,11.0,건조,맑음,454.0,엠파이어캔디,2019-04-01(7세),수,김창식,한국,한센,서울경마공원
0,노던타임,46505,080103,70165.0,2,4,일반,20230225,1800,일반,일반,11,일반,7,4.0,12,2,118.4,12.0,건조,맑음,502.0,STELLA PRIMA,2018-03-15(8세),거,최상일,미국,NOT THIS TIME,서울경마공원
0,빅스고,44092,080593,70149.0,2,6,일반,20230225,1800,일반,일반,11,일반,1,4.0,12,2,116.2,12.0,건조,맑음,500.0,콜미레이서,2019-04-13(7세),수,이선호,한국,빅스,서울경마공원
0,발베니,45045,080434,70168.0,2,11,일반,20230225,1800,일반,일반,11,일반,11,4.0,12,2,120.3,12.0,건조,맑음,497.0,퍼니서니,2018-02-09(8세),수,강무웅,미국,WILL TAKE CHARGE,서울경마공원
0,그래티튜드,46161,080100,70167.0,2,3,일반,20230226,1200,일반,Rookie2,1,일반,10,10.2,12,6,77.8,12.0,건조,맑음,450.0,캐칭업,2020-04-30(6세),암,(주)일진코스메틱,한국,파워블레이드,서울경마공원
0,쌍옥루,44516,080582,70152.0,2,1,일반,20230226,1700,일반,일반,3,일반,1,8.5,12,6,114.0,12.0,건조,맑음,503.0,프리실라,2019-04-05(7세),거,이용식,한국,선더모카신,서울경마공원
0,세인트루카,43845,080103,70103.0,3,12,일반,20230226,1300,일반,일반,4,일반,8,2.8,12,5,83.4,12.0,건조,맑음,475.0,터치어펀,2019-03-20(7세),수,유수현,한국,위드디스팅션,궁평목장
0,미스윈스타,45894,080473,70110.0,3,9,일반,20230226,1400,일반,일반,5,일반,12,7.8,12,5,90.2,12.0,건조,맑음,533.0,미스윈,2020-03-29(6세),수,송창오,한국,선더모카신,서울경마공원
0,금세다,43400,080473,70163.0,2,3,일반,20230226,1800,일반,일반,7,일반,5,2.0,8,4,120.9,7.0,건조,맑음,478.0,금순이검지,2018-04-07(8세),거,배태곤,한국,테스타마타,서울경마공원
0,한강보스,44473,080103,70094.0,3,1,일반,20230226,1600,일반,일반,8,일반,6,15.5,10,4,102.9,10.0,건조,맑음,476.0,블루그라스아타튜,2019-04-15(7세),거,김학록,한국,카우보이칼,서울경마공원
0,아치메모리,44846,080438,70166.0,3,8,일반,20230226,1200,일반,일반,9,일반,4,11.6,12,5,75.7,12.0,건조,맑음,470.0,러브리메모리즈,2019-05-15(7세),암,권광세,한국,아치아치아치,서울경마공원
0,아마존킹,43864,080593,70265.0,3,5,일반,20230226,1200,일반,일반,10,일반,10,4.8,12,4,76.6,12.0,건조,맑음,435.0,시크릿랩소디,2019-04-06(7세),거,허훈,한국,선더모카신,서울경마공원
0,포에버드림,44527,080530,70181.0,3,11,일반,20230226,1200,일반,일반,11,일반,10,2.2,12,1,74.3,12.0,건조,맑음,474.0,투어캠프,2019-03-28(7세),거,베스트샤인조합,한국,에치드,서울경마공원
0,테마탄생,46012,080366,70182.0,2,1,일반,20230304,1200,일반,Rookie2,1,일반,2,1.5,12,6,75.9,12.0,건조,맑음,459.0,미스트래블린,2020-03-06(6세),거,김길리,한국,테이크차지인디,서울경마공원
0,킹다이아,45382,080576,70167.0,2,7,일반,20230304,1200,일반,Rookie2,1,일반,1,1.5,12,6,74.9,12.0,건조,맑음,527.0,토츠어돕스,2020-02-22(6세),거,김아라,한국,지롤라모,서울경마공원
0,원더풀폭스,46300,080578,70091.0,2,12,일반,20230304,1200,일반,Rookie2,1,일반,10,1.5,12,6,78.5,12.0,건조,맑음,435.0,폭스레이,2020-03-04(6세),암,투애니포,한국,티즈원더풀,서울경마공원
0,원더풀티지,45829,080576,70117.0,2,9,일반,20230304,1400,일반,일반,2,일반,2,3.8,10,6,89.8,10.0,건조,맑음,492.0,홀리데이스타렛,2020-04-28(6세),거,지대섭,한국,티즈웨이,렛츠런팜장수
1,스틸플레이,46614,080476,70177.0,3,5,일반,20230304,1400,일반,일반,3,일반,8,7.2,8,4,89.2,8.0,건조,맑음,486.0,대싱플래티넘,2020-03-25(6세),수,조현영,한국,테스타마타,태극호스파크
0,검이불루,45589,080513,70096.0,3,8,일반,20230304,1300,일반,일반,4,일반,95,9.4,10,5,,8.0,건조,맑음,461.4,블레이징스타,2020-03-10(6세),암,김우식,한국,커널존,서울경마공원
0,퍼펙트건맨,45533,080562,70200.0,2,4,일반,20230304,1700,일반,일반,6,일반,4,9.5,12,5,113.6,10.0,건조,맑음,501.0,스칼렛스타렛,2020-03-19(6세),거,박재범,한국,올드패션드,서울경마공원
0,대흥클래스,46016,080337,70085.0,2,4,일반,20230305,1300,일반,Rookie2,1,일반,2,6.3,12,6,83.3,12.0,건조,흐림,451.0,록오브선더,2020-03-26(6세),수,임한용,한국,콩코드포인트,서울경마공원
0,그로우,45359,080417,70170.0,2,7,일반,20230305,1300,일반,Rookie2,1,일반,11,6.3,12,6,86.8,12.0,건조,흐림,491.0,대효,2020-03-26(6세),암,배석두,한국,선더모카신,(주)궁평캠프
0,빅블레드,46206,080603,70165.0,2,10,일반,20230305,1300,일반,Rookie2,1,일반,7,6.3,12,6,85.3,12.0,건조,흐림,431.0,명가의후예,2020-05-04(6세),암,유영준,한국,투아너앤드서브,서울경마공원
0,베트캡틴,45611,080473,70179.0,2,2,일반,20230305,1200,일반,Rookie2,2,일반,6,2.2,12,6,77.9,12.0,건조,흐림,464.0,베스트하이,2020-03-30(6세),수,박정재,한국,테이크차지인디,흙마축산
0,컴플리트리더,45555,080486,70175.0,2,8,일반,20230305,1200,일반,Rookie2,2,일반,2,2.2,12,6,76.2,12.0,건조,흐림,475.0,엔들리스헤로인,2020-03-23(6세),거,장석영,한국,테스타마타,서울경마공원
0,글로벌파워,45635,080486,70085.0,3,7,일반,20230305,1200,일반,일반,4,일반,2,2.1,9,5,75.5,9.0,건조,맑음,438.0,라이드미투더문,2020-03-29(6세),수,장재형,한국,카우보이칼,서울경마공원
0,아르고스마일,46042,080366,70200.0,3,8,일반,20230305,1300,일반,육성심사합격마,5,일반,2,2.5,9,5,81.7,9.0,건조,맑음,490.0,스마일퀸,2020-03-31(6세),수,우태율,한국,록하드텐,청림목장
0,골든아너,44881,080476,70182.0,3,1,일반,20230305,1600,일반,일반,6,일반,95,5.3,10,4,,9.0,건조,맑음,484.5238095238095,골든로즈,2019-03-31(7세),수,디디에스코리아(주),한국,투아너앤드서브,서울경마공원
0,신의반전,45808,080562,70175.0,3,11,일반,20230305,1400,일반,일반,7,일반,6,7.1,12,5,89.8,11.0,건조,맑음,455.0,상류,2020-03-26(6세),암,김진태a,한국,테스타마타,서울경마공원
2,라온포레스트,46086,080593,70095.0,3,8,일반,20230305,1400,일반,일반,8,일반,1,3.4,9,4,87.2,9.0,건조,맑음,475.0,라온나리,2020-03-07(6세),암,라온랜드(주),한국,한센,서울경마공원
0,컴플리트밸류,44137,080337,70053.0,3,6,일반,20230305,1400,일반,일반,11,일반,11,2.0,12,1,87.9,12.0,건조,맑음,510.0,포트스덕션,2019-03-10(7세),수,장석영,한국,지롤라모,서울경마공원
0,블랙머스크,45453,080584,70170.0,3,7,일반,20230305,1400,일반,일반,11,일반,4,2.0,12,1,86.7,12.0,건조,맑음,508.0,업점프드더데블,2018-03-19(8세),수,김한수,미국,FLAT OUT,서울경마공원
0,와우와우,45162,080513,70179.0,3,11,일반,20230305,1400,일반,일반,11,일반,2,2.0,12,1,86.4,12.0,건조,맑음,485.0,짝꿍,2019-02-10(7세),수,(주)나스카,한국,카우보이칼,흙마축산
1,카리즈마,46118,080533,70197.0,2,2,일반,20230311,1200,일반,Rookie2,2,일반,8,3.3,11,6,77.9,11.0,건조,맑음,446.0,리틀소시에,2020-02-17(6세),거,투애니포,한국,선더모카신,서울경마공원
1,탐라최강자,46461,080499,70115.0,2,3,일반,20230311,1200,일반,Rookie2,2,일반,4,3.3,11,6,77.1,11.0,건조,맑음,436.0,탐라퀸,2020-04-21(6세),거,퍼플라인,한국,인디밴드,제주브리더스파크
0,카우보이탱고,42292,080337,70085.0,3,2,일반,20230311,1300,일반,일반,5,일반,1,9.1,9,5,82.2,9.0,건조,맑음,502.0,탱고스텝,2018-02-15(8세),거,임동현,한국,카우보이칼,서울경마공원
0,매글데이,45998,080417,70103.0,3,9,일반,20230311,1300,일반,일반,5,일반,5,9.1,9,5,83.6,9.0,건조,맑음,450.0,매글레브,2020-04-24(6세),거,하늬바람,한국,애니기븐새터데이,서울경마공원
0,원평코드,44526,080576,70148.0,2,1,일반,20230311,1800,일반,일반,9,일반,6,12.2,12,3,120.5,12.0,건조,맑음,517.0,케이프코드걸,2019-04-29(7세),거,김용재,한국,메니피,서울경마공원
1,서울탱크,38052,080512,70114.0,2,8,일반,20230311,1800,일반,일반,10,일반,4,4.4,9,2,120.0,9.0,건조,맑음,457.0,WEDGEFIELD,2014-02-15(12세),거,조병해,미국,GIANT OAK,서울경마공원
0,은빛돌풍,46387,080562,70199.0,2,1,일반,20230312,1300,일반,Rookie2,1,일반,3,6.0,9,6,84.3,9.0,건조,흐림,500.0,키튼즈저니,2020-04-20(6세),암,김욱수,한국,한센,서울경마공원
2,비전파워,45934,080550,70177.0,2,1,일반,20230312,1200,일반,Rookie2,2,일반,6,146.7,12,6,77.5,12.0,양호,흐림,448.0,오너싱,2020-05-09(6세),수,손병현,한국,NOBLE BIRD,서울경마공원
2,금빛천하,45371,080122,70161.0,2,3,일반,20230312,1200,일반,Rookie2,2,일반,2,146.7,12,6,76.6,12.0,양호,흐림,470.0,금빛공주,2020-03-24(6세),수,퍼플라인,한국,퍼지,서울경마공원
2,최강현마,46104,080417,70182.0,2,8,일반,20230312,1200,일반,Rookie2,2,일반,4,146.7,12,6,76.9,12.0,양호,흐림,481.0,투리브포,2020-03-02(6세),거,(주)디알엠씨티,한국,올드패션드,서울경마공원
0,스마트삭스,46221,080547,70167.0,2,2,일반,20230312,1200,일반,경매마,3,일반,5,3.9,8,6,78.3,8.0,양호,흐림,450.0,스마트어드바이스,2020-04-27(6세),암,김창식,한국,카우보이칼,렛츠런팜장수
0,원평타운,45302,080476,70148.0,3,2,일반,20230312,1400,일반,일반,6,일반,3,1.6,11,5,88.5,11.0,양호,흐림,503.0,시어리어슬리마인,2020-02-23(6세),수,김용재,한국,MO TOWN,서울경마공원
0,점순이고,45626,080562,70149.0,3,7,일반,20230312,1400,일반,일반,6,일반,2,1.6,11,5,87.8,11.0,양호,흐림,469.0,강공알파,2020-03-17(6세),암,럭키,한국,페더럴리스트,청림목장
0,베스트선,45369,080513,70115.0,2,1,일반,20230312,1700,일반,일반,8,일반,5,3.0,11,4,112.9,11.0,양호,맑음,463.0,아이월이프유월,2020-02-28(6세),거,베스트샤인조합,한국,테이크차지인디,서울경마공원
0,슈퍼엑톤,40921,080593,70175.0,2,2,일반,20230312,1700,일반,일반,8,일반,8,3.0,11,4,113.3,11.0,양호,맑음,461.0,슈퍼플러키,2017-03-27(9세),거,(주)메타플렉스,한국,엑톤파크,서울경마공원
0,화랑투데이,44703,080476,70182.0,2,7,일반,20230312,1700,일반,일반,8,일반,6,3.0,11,4,113.2,11.0,양호,맑음,526.0,아이스컬린,2019-05-17(7세),수,박웅진,한국,카우보이칼,마태우리S승마센터
0,엠제이베스트,42046,080339,70225.0,3,5,일반,20230312,1400,일반,일반,10,일반,11,21.7,12,3,88.9,12.0,양호,맑음,479.0,주얼리파티,2018-05-19(8세),수,박정재,한국,카우보이칼,서울경마공원
2,글로벌삭스,43495,080608,70174.0,2,10,일반,20230312,1800,일반,일반,11,일반,2,2.3,10,2,118.8,10.0,양호,맑음,458.0,LET IT GO LADY,2017-03-30(9세),거,김창식,미국,MUNNINGS,흙마축산
0,찬란한불꽃,46598,080609,70198.0,2,3,일반,20230318,1300,일반,Rookie2,2,일반,94,3.1,12,6,,11.0,건조,맑음,429.0,한강제일,2020-05-03(6세),암,진교원,한국,한센,서울경마공원
0,파이널질주,45610,080486,70094.0,2,7,일반,20230318,1300,일반,Rookie2,2,일반,4,3.1,12,6,83.0,11.0,건조,맑음,493.0,제이원,2020-03-08(6세),암,럭키,한국,에치드,청림목장
0,송암드래건,44405,080609,70103.0,2,6,일반,20230318,1300,일반,일반,3,일반,7,1.7,10,6,84.2,10.0,건조,맑음,454.0,송암론다도르,2019-06-08(7세),암,송암축산,한국,티즈웨이,송암축산
0,달맞이,46127,080598,70103.0,2,9,일반,20230318,1300,일반,일반,3,일반,6,1.7,10,6,83.6,10.0,건조,맑음,445.0,캐리비안레인,2020-04-20(6세),수,박태준,한국,디바인파크,서울경마공원
0,올포유어드림,44497,080552,70161.0,2,7,일반,20230318,1600,일반,일반,5,일반,7,17.6,10,5,104.3,9.0,건조,맑음,468.0,스마트체스넛,2019-03-21(7세),수,서창식,한국,맘보트레인,서울경마공원
0,울트라삭스,45476,080366,70174.0,3,2,일반,20230318,1200,일반,육성심사합격마,6,일반,3,13.0,12,5,74.7,12.0,건조,맑음,462.0,그레이스필,2020-03-04(6세),암,김창식,한국,올드패션드,서울경마공원
0,슈퍼피니시,45783,080513,70170.0,3,9,일반,20230318,1200,일반,일반,7,일반,4,11.6,12,4,74.8,12.0,건조,맑음,474.0,레드뎀,2020-04-14(6세),수,강현철,한국,페더럴리스트,(주)궁평캠프
0,챌린지삭스,40914,080598,70181.0,3,10,일반,20230318,1200,일반,일반,7,일반,9,11.6,12,4,75.6,12.0,건조,맑음,438.0,캐쥬얼애티튜드,2017-04-17(9세),암,김창식,한국,올드패션드,서울경마공원
0,금빛마,46188,080366,70181.0,3,1,일반,20230318,1400,일반,일반,9,일반,9,9.2,12,4,88.3,12.0,건조,맑음,478.0,스피닝얀,2020-04-09(6세),수,(주)디알엠씨티,한국,카우보이칼,서울경마공원
2,그래티튜드,46161,080100,70167.0,2,4,일반,20230319,1200,일반,Rookie2,1,일반,7,3.3,12,6,76.7,12.0,건조,맑음,442.0,캐칭업,2020-04-30(6세),암,(주)일진코스메틱,한국,파워블레이드,서울경마공원
0,민트플레이,50005,080515,70198.0,2,3,일반,20230319,1200,일반,Rookie2,2,일반,3,10.4,12,6,76.3,12.0,건조,맑음,414.0,미들버그민트,2020-04-03(6세),암,조현영,한국,카우보이칼,태극호스파크
0,아치로켓,45406,080579,70146.0,2,10,일반,20230319,1200,일반,Rookie2,2,일반,11,10.4,12,6,79.8,12.0,건조,맑음,481.0,희망로켓,2020-03-31(6세),암,송암축산,한국,아치아치아치,송암축산
0,늘가을,46189,080550,70144.0,3,2,일반,20230319,1400,일반,일반,7,일반,9,8.8,12,5,88.9,12.0,건조,맑음,468.0,허리케인드림,2020-04-27(6세),거,김다혜,한국,퍼지,스타드팜
0,남산무적,43840,080405,70174.0,3,5,일반,20230319,1400,일반,일반,7,일반,8,8.8,12,5,88.9,12.0,건조,맑음,467.0,스마트어트랙션,2019-02-27(7세),수,이기선,한국,메니피,서울경마공원
0,빈체로킹,44447,080417,70165.0,3,8,일반,20230319,1400,일반,일반,7,일반,7,8.8,12,5,88.7,12.0,건조,맑음,469.0,더블브릴리언트,2019-03-15(7세),거,오종택,한국,지롤라모,궁평목장
0,지모션,45183,080438,70244.0,3,9,일반,20230319,1400,일반,일반,7,일반,11,8.8,12,5,89.5,12.0,건조,맑음,448.0,레이디도리스,2020-01-12(6세),거,이기선,한국,SUMMER FRONT,송암축산
0,너트플레이,45177,080576,70098.0,2,1,스포츠서울배,20230319,1400,대상,일반,8,일반,4,13.5,12,4,87.1,12.0,건조,맑음,496.0,스페이스셔틀,2020-01-19(6세),수,조현영,한국,컬러즈플라잉,태극호스파크
0,섬싱로스트,46388,080486,70145.0,2,5,스포츠서울배,20230319,1400,대상,일반,8,일반,1,13.5,12,1,86.1,12.0,건조,맑음,475.0,리걸조앤,2020-04-20(6세),수,정춘복,한국,한센,서울경마공원
0,나올스나이퍼,46099,080366,70197.0,2,10,스포츠서울배,20230319,1400,대상,일반,8,일반,2,13.5,12,1,86.1,12.0,건조,맑음,501.0,가니쉬드웨이지스,2020-03-24(6세),수,이경호a,한국,투아너앤드서브,렛츠런팜장수
0,금세다,43400,080473,70163.0,2,8,일반,20230319,1800,일반,일반,10,일반,10,4.3,12,4,121.2,11.0,건조,맑음,473.0,금순이검지,2018-04-07(8세),거,배태곤,한국,테스타마타,서울경마공원
0,슈어윈,45240,080103,70096.0,2,10,일반,20230319,1800,일반,일반,10,일반,1,4.3,12,4,118.2,11.0,건조,맑음,410.0,매그니피센트마인,2020-02-13(6세),암,지성배,한국,BERNARDINI,서울경마공원
0,최고블랙,44317,080562,70174.0,2,10,일반,20230319,1800,일반,일반,11,일반,4,3.1,12,3,118.9,12.0,건조,맑음,450.0,콰드릴,2019-04-28(7세),수,이강운,한국,테스타마타,서울경마공원
0,힐링헤이븐,52417,080438,70199.0,2,8,일반,20230325,1200,일반,Rookie2,2,일반,8,2.3,9,4,76.8,9.0,건조,맑음,462.0,FORMBY,2020-02-18(6세),암,이장운,미국,SHAMAN GHOST,서울경마공원
0,사바나찰리,45232,080405,70175.0,2,3,일반,20230325,1400,일반,Rookie2,3,일반,4,7.5,11,6,89.6,11.0,건조,맑음,482.0,사바나다나,2020-01-27(6세),거,배은정,한국,ADIOS CHARLIE,서울경마공원
0,파이널축제,45339,080342,70170.0,2,6,일반,20230325,1400,일반,Rookie2,3,일반,2,7.5,11,6,89.2,11.0,건조,맑음,489.0,월드퀵,2020-03-10(6세),수,럭키,한국,지롤라모,서울경마공원
0,파이어파워,45397,080434,70182.0,2,10,일반,20230325,1400,일반,Rookie2,3,일반,1,7.5,11,6,88.9,11.0,건조,맑음,503.0,바다새,2020-03-04(6세),수,이윤석,한국,티즈원더풀,서울경마공원
0,원더풀폭스,46300,080579,70091.0,2,6,일반,20230325,1300,일반,일반,4,일반,5,3.3,11,6,84.9,11.0,건조,맑음,438.0,폭스레이,2020-03-04(6세),암,투애니포,한국,티즈원더풀,서울경마공원
0,리걸하이,45841,080603,70165.0,3,3,일반,20230325,1300,일반,일반,5,일반,7,2.9,12,5,82.6,12.0,건조,맑음,456.0,캡티브,2020-03-29(6세),암,강균호,한국,지롤라모,서울경마공원
0,주몽천하,46261,080513,70175.0,3,5,일반,20230325,1300,일반,일반,5,일반,9,2.9,12,5,83.8,12.0,건조,맑음,488.0,킹덤레이스,2020-02-15(6세),거,씨유네트워크,한국,카우보이칼,서울경마공원
0,대사리,44821,080579,70244.0,3,3,일반,20230325,1600,일반,일반,6,일반,5,8.2,10,4,103.0,10.0,건조,맑음,491.0,뷰티이천,2019-04-13(7세),거,노만영,한국,아치아치아치,태극호스파크
0,머스탱파워,44706,080562,70175.0,3,10,일반,20230325,1600,일반,일반,6,일반,1,8.2,10,4,102.5,10.0,건조,맑음,468.0,크리스털레거시,2019-04-20(7세),거,이영성,한국,아치아치아치,서울경마공원
0,미스윈스타,45894,080473,70110.0,2,8,일반,20230325,1700,일반,일반,7,일반,4,2.6,12,5,113.9,12.0,건조,맑음,524.0,미스윈,2020-03-29(6세),수,송창오,한국,선더모카신,서울경마공원
0,아침동자,46007,080576,70165.0,3,3,일반,20230325,1200,일반,경매마,8,일반,5,18.7,12,5,75.6,12.0,건조,맑음,474.0,클린업스피드,2020-02-20(6세),수,배영한,한국,한센,렛츠런팜장수
0,와일드삭스,44287,080438,70181.0,3,11,일반,20230325,1200,일반,일반,9,일반,8,10.5,12,3,75.2,12.0,건조,맑음,457.0,엠파이어캔디,2019-04-01(7세),수,김창식,한국,한센,서울경마공원
